msoa21cd,Income_Score
E02003896,0.216
E02003897,0.043
E02003898,0.08325
E02003899,0.14825
E02003900,0.1095
E02003901,0.12919999999999998
E02003902,0.15
E02003903,0.10733333333333332
E02003904,0.111
E02003905,0.0935
E02003906,0.109
E02003907,0.11566666666666665
E02003908,0.134
E02003909,0.13140000000000002
E02003910,0.08233333333333333
E02003911,0.0772
E02003912,0.091
E02003913,0.0865
E02003914,0.13925
E02003915,0.1984
E02003916,0.07175
E02003917,0.08020000000000001
E02003918,0.13140000000000002
E02003919,0.2095
E02003920,0.11875000000000001
E02003921,0.12575
E02003922,0.1936
E02003923,0.19266666666666665
E02003924,0.2088
E02003925,0.21059999999999998
E02003926,0.097
E02003927,0.0738
E02003928,0.09957142857142857
E02003929,0.11579999999999999
E02003930,0.0996
E02003931,0.13866666666666666
E02003932,0.108
E02003933,0.10725
E02003934,0.14100000000000001
E02003935,0.163
E02003936,0.08499999999999999
E02003937,0.08733333333333333
E02003938,0.1044
E02003939,0.109
E02003940,0.091
E02003941,0.16225
E02003942,0.19519999999999998
E02003943,0.149
E02003944,0.1325
E02003945,0.09266666666666667
E02003946,0.11839999999999999
E02003947,0.12725
E02003948,0.2352
E02003949,0.22699999999999998
E02003950,0.136
E02003951,0.16175
E02003952,0.12666666666666668
E02003953,0.11233333333333334
E02003954,0.15175
E02003955,0.14416666666666667
E02003956,0.16325
E02003957,0.13633333333333333
E02003958,0.1394
E02003959,0.1555
E02003960,0.10200000000000001
E02003961,0.10350000000000001
E02003962,0.1445
E02003963,0.2058333333333333
E02003964,0.09233333333333334
E02003965,0.1167142857142857
E02003966,0.05275
E02003967,0.1096
E02003968,0.1192
E02003969,0.2415
E02003970,0.0632
E02003971,0.0626
E02003972,0.12899999999999998
E02003973,0.2492
E02003974,0.1572
E02003975,0.0785
E02003976,0.048999999999999995
E02003977,0.07775
E02003978,0.0985
E02003979,0.048999999999999995
E02003980,0.2942
E02003981,0.0882
E02003982,0.1026
E02003983,0.21375
E02003984,0.3196
E02003985,0.13724999999999998
E02003986,0.155
E02003987,0.1055
E02003988,0.1015
E02003989,0.077
E02003990,0.04933333333333333
E02003991,0.047599999999999996
E02003992,0.1295
E02003993,0.041999999999999996
E02003994,0.16360000000000002
E02003995,0.1995
E02003996,0.13066666666666668
E02003997,0.22016666666666665
E02003998,0.187
E02003999,0.04833333333333333
E02004000,0.1945
E02004001,0.1635
E02004002,0.07557142857142858
E02004003,0.14357142857142854
E02004004,0.19614285714285715
E02004005,0.1398
E02004006,0.05533333333333334
E02004007,0.12085714285714286
E02004008,0.07025
E02004009,0.052000000000000005
E02004010,0.1212
E02004011,0.05442857142857143
E02004012,0.05325
E02004013,0.06157142857142857
E02004014,0.07880000000000001
E02004015,0.05525
E02004016,0.05366666666666667
E02004017,0.07775
E02004018,0.1265
E02004019,0.04325
E02004020,0.046000000000000006
E02004021,0.043000000000000003
E02004022,0.047
E02004023,0.0585
E02004024,0.027749999999999997
E02004025,0.05733333333333334
E02004026,0.10975
E02004027,0.062
E02004028,0.0486
E02004029,0.161
E02004030,0.0735
E02004031,0.242
E02004032,0.07666666666666667
E02004033,0.10916666666666668
E02004034,0.0688
E02004035,0.062
E02004036,0.15716666666666668
E02004037,0.048799999999999996
E02004038,0.0955
E02004039,0.0646
E02004040,0.1058
E02004041,0.1072
E02004043,0.09259999999999999
E02004044,0.04
E02004045,0.078
E02004046,0.134
E02004047,0.2185
E02004048,0.21525
E02004049,0.10333333333333333
E02004050,0.24633333333333332
E02004051,0.1768
E02004052,0.10979999999999998
E02004053,0.1514
E02004054,0.11016666666666668
E02004055,0.1498
E02004056,0.2364
E02004057,0.1784
E02004058,0.2082
E02004059,0.1182
E02004060,0.1738
E02004061,0.1588
E02004062,0.14683333333333334
E02004063,0.075
E02004064,0.1751666666666667
E02004065,0.034833333333333334
E02004066,0.10671428571428572
E02004067,0.27825
E02004068,0.052000000000000005
E02004069,0.04475
E02004072,0.061
E02004073,0.11433333333333333
E02004074,0.09
E02004075,0.046
E02004076,0.08374999999999999
E02004077,0.0385
E02004078,0.2892
E02004080,0.17233333333333334
E02004081,0.07133333333333333
E02004082,0.05
E02004083,0.1206
E02004084,0.19475
E02004085,0.09649999999999999
E02004086,0.0842
E02004087,0.1382
E02004088,0.0448
E02004089,0.16799999999999998
E02004090,0.08474999999999999
E02004091,0.07483333333333334
E02004092,0.1255
E02004093,0.12
E02004094,0.2048
E02004095,0.12333333333333334
E02004096,0.04416666666666667
E02004097,0.05700000000000001
E02004098,0.1258
E02004100,0.054200000000000005
E02004102,0.11699999999999999
E02004103,0.13940000000000002
E02004104,0.04875
E02004105,0.09142857142857143
E02004106,0.057999999999999996
E02004108,0.1204
E02004109,0.044
E02004110,0.033
E02004111,0.12125
E02004112,0.04625
E02004113,0.23550000000000001
E02004114,0.063
E02004115,0.10633333333333334
E02004116,0.20199999999999999
E02004117,0.148
E02004118,0.06075
E02004119,0.049571428571428565
E02004120,0.074
E02004121,0.04066666666666666
E02004122,0.03775
E02004123,0.057
E02004124,0.1282
E02004125,0.12283333333333334
E02004126,0.118
E02004128,0.08833333333333333
E02004129,0.06466666666666666
E02004130,0.1345
E02004131,0.069
E02004132,0.0534
E02004133,0.097
E02004135,0.07039999999999999
E02004136,0.061399999999999996
E02004137,0.059
E02004138,0.0986
E02004139,0.0945
E02004140,0.052333333333333336
E02004141,0.073
E02004142,0.044333333333333336
E02004143,0.069
E02004144,0.06175
E02004145,0.0655
E02004146,0.125
E02004147,0.1185
E02004148,0.10925
E02004149,0.043333333333333335
E02004150,0.11939999999999999
E02004151,0.10899999999999999
E02004152,0.05960000000000001
E02004153,0.1116
E02004154,0.0666
E02004155,0.1394
E02004156,0.13274999999999998
E02004157,0.06225
E02004158,0.11179999999999998
E02004159,0.0548
E02004160,0.09179999999999999
E02004161,0.1646
E02004162,0.076
E02004163,0.08349999999999999
E02004164,0.06625
E02004165,0.058666666666666666
E02004166,0.06866666666666667
E02004167,0.1565
E02004168,0.16599999999999998
E02004169,0.065
E02004170,0.09325
E02004171,0.07875
E02004172,0.08975
E02004173,0.084
E02004174,0.10450000000000001
E02004175,0.186
E02004176,0.10925
E02004177,0.15025
E02004178,0.054
E02004179,0.0706
E02004180,0.05333333333333334
E02004181,0.11524999999999999
E02004182,0.2005
E02004183,0.105
E02004184,0.15083333333333335
E02004185,0.069
E02004186,0.0815
E02004187,0.10839999999999998
E02004188,0.09866666666666667
E02004189,0.066
E02004190,0.1014
E02004191,0.16160000000000002
E02004192,0.065
E02004193,0.06585714285714286
E02004194,0.084
E02004195,0.11374999999999999
E02004196,0.0695
E02004197,0.055
E02004198,0.10966666666666668
E02004199,0.06866666666666667
E02004200,0.08133333333333333
E02004201,0.067
E02004202,0.0712
E02004203,0.06075
E02004204,0.08683333333333333
E02004205,0.09999999999999999
E02004206,0.1285
E02004207,0.0805
E02004208,0.0692
E02004209,0.09683333333333333
E02004210,0.1935
E02004211,0.0576
E02004212,0.094
E02004213,0.06733333333333333
E02004214,0.1755
E02004215,0.14625
E02004216,0.12625
E02004217,0.1322
E02004218,0.0895
E02004219,0.06425
E02004220,0.14475
E02004221,0.074
E02004222,0.157
E02004223,0.153
E02004224,0.08725000000000001
E02004225,0.11574999999999999
E02004226,0.08825
E02004227,0.1248
E02004228,0.09875
E02004229,0.10000000000000002
E02004230,0.13225
E02004231,0.08549999999999999
E02004232,0.08475
E02004233,0.09485714285714286
E02004234,0.08025
E02004235,0.10125
E02004236,0.07875
E02004237,0.0746
E02004238,0.06575
E02004239,0.048
E02004240,0.20075
E02004241,0.101
E02004242,0.0655
E02004243,0.07
E02004244,0.041999999999999996
E02004245,0.086
E02004246,0.048
E02004247,0.04925
E02004248,0.08259999999999999
E02004249,0.03925
E02004250,0.11639999999999999
E02004251,0.063
E02004252,0.106
E02004253,0.03875
E02004254,0.04871428571428571
E02004255,0.08600000000000001
E02004256,0.0546
E02004257,0.09400000000000001
E02004258,0.0745
E02004259,0.065
E02004260,0.07566666666666666
E02004261,0.1022
E02004262,0.0732
E02004263,0.07866666666666666
E02004264,0.09
E02004265,0.08700000000000001
E02004266,0.0716
E02004267,0.06033333333333333
E02004268,0.09228571428571429
E02004269,0.11499999999999999
E02004270,0.06375
E02004271,0.09133333333333334
E02004272,0.067
E02004273,0.092
E02004274,0.1165
E02004275,0.06675
E02004276,0.12333333333333334
E02004278,0.07066666666666667
E02004279,0.06825
E02004280,0.08220000000000001
E02004281,0.17025
E02004282,0.052000000000000005
E02004283,0.122
E02004284,0.20166666666666666
E02004285,0.14075
E02004286,0.11333333333333333
E02004287,0.09825
E02004288,0.20966666666666667
E02004289,0.11649999999999999
E02004290,0.07350000000000001
E02004291,0.1995
E02004292,0.09359999999999999
E02004293,0.23133333333333336
E02004294,0.0486
E02004295,0.1264
E02004296,0.1474
E02004297,0.0998
E02004298,0.1175
E02004299,0.1694
E02004300,0.2346
E02004301,0.28040000000000004
E02004302,0.2386
E02004303,0.141
E02004304,0.18180000000000002
E02004305,0.18725
E02004306,0.11175
E02004307,0.13025
E02004308,0.0422
E02004309,0.0995
E02004310,0.1592
E02004311,0.147
E02004312,0.061399999999999996
E02004313,0.20725
E02004314,0.029333333333333333
E02004315,0.018
E02004316,0.1865
E02004317,0.1754
E02004318,0.1345
E02004319,0.1316
E02004320,0.08875
E02004321,0.17883333333333332
E02004322,0.2945
E02004323,0.1452
E02004324,0.188
E02004325,0.3463333333333333
E02004326,0.23175
E02004327,0.2635
E02004328,0.2215
E02004329,0.15860000000000002
E02004330,0.21733333333333335
E02004331,0.23159999999999997
E02004332,0.16275
E02004333,0.12279999999999999
E02004334,0.1724
E02004335,0.29833333333333334
E02004336,0.22525
E02004337,0.15925
E02004338,0.255
E02004339,0.06625
E02004340,0.27166666666666667
E02004341,0.08883333333333333
E02004342,0.31575
E02004343,0.182
E02004344,0.179
E02004345,0.128375
E02004348,0.1012
E02004349,0.24250000000000002
E02004350,0.1525
E02004351,0.2838
E02004352,0.2346
E02004353,0.1162
E02004354,0.161
E02004355,0.3056
E02004356,0.1896
E02004357,0.18780000000000002
E02004358,0.1756
E02004359,0.1686
E02004361,0.09359999999999999
E02004362,0.1202
E02004363,0.11549999999999999
E02004364,0.1046
E02004365,0.2175
E02004366,0.14825
E02004367,0.06866666666666667
E02004368,0.1065
E02004369,0.08716666666666667
E02004370,0.2952
E02004371,0.20800000000000002
E02004372,0.35775
E02004373,0.155
E02004374,0.154
E02004375,0.2016
E02004376,0.257
E02004377,0.16
E02004378,0.3146
E02004379,0.056600000000000004
E02004380,0.0412
E02004381,0.1095
E02004382,0.093
E02004383,0.07239999999999999
E02004384,0.092
E02004385,0.1258
E02004386,0.12525
E02004387,0.184
E02004388,0.157
E02004389,0.06133333333333333
E02004390,0.09240000000000001
E02004391,0.11424999999999999
E02004392,0.0795
E02004393,0.112
E02004394,0.073
E02004395,0.1406
E02004396,0.091
E02004397,0.08020000000000001
E02004398,0.229
E02004399,0.11380000000000001
E02004400,0.06899999999999999
E02004401,0.08
E02004402,0.1792
E02004403,0.05475
E02004404,0.03625
E02004405,0.05633333333333334
E02004406,0.05775
E02004407,0.0502
E02004408,0.08299999999999999
E02004409,0.046000000000000006
E02004410,0.044250000000000005
E02004411,0.07283333333333333
E02004412,0.059
E02004413,0.0678
E02004414,0.05975
E02004415,0.059
E02004416,0.0692
E02004417,0.0955
E02004418,0.1145
E02004419,0.19125
E02004420,0.06125
E02004421,0.10625000000000001
E02004422,0.07833333333333332
E02004423,0.0644
E02004424,0.0258
E02004425,0.058399999999999994
E02004426,0.0566
E02004427,0.046
E02004428,0.10375
E02004429,0.07020000000000001
E02004430,0.045200000000000004
E02004431,0.09259999999999999
E02004432,0.092
E02004433,0.13240000000000002
E02004434,0.16366666666666665
E02004435,0.1774
E02004436,0.288
E02004437,0.15075
E02004438,0.1964
E02004439,0.2412
E02004440,0.1662
E02004441,0.2104
E02004442,0.2688
E02004443,0.1005
E02004444,0.06733333333333334
E02004445,0.1794
E02004446,0.0685
E02004447,0.052
E02004448,0.07375000000000001
E02004449,0.13479999999999998
E02004450,0.06125
E02004451,0.07239999999999999
E02004452,0.06233333333333333
E02004453,0.17575000000000002
E02004454,0.1038
E02004455,0.04425
E02004456,0.148
E02004457,0.11080000000000001
E02004458,0.0494
E02004459,0.069
E02004460,0.11233333333333334
E02004461,0.15525
E02004462,0.10257142857142856
E02004463,0.06999999999999999
E02004464,0.06057142857142857
E02004465,0.057499999999999996
E02004466,0.0926
E02004467,0.10300000000000001
E02004468,0.022833333333333334
E02004469,0.04575
E02004470,0.068
E02004471,0.089
E02004472,0.036250000000000004
E02004473,0.0762
E02004474,0.0772
E02004475,0.06725
E02004476,0.0448
E02004477,0.048
E02004478,0.121
E02004479,0.0728
E02004480,0.0928
E02004481,0.13575
E02004482,0.2263333333333333
E02004483,0.1102
E02004484,0.176
E02004485,0.075
E02004486,0.0402
E02004487,0.11240000000000001
E02004488,0.0534
E02004489,0.0718
E02004490,0.1984
E02004491,0.0392
E02004492,0.07366666666666667
E02004493,0.10383333333333333
E02004495,0.06933333333333333
E02004496,0.0444
E02004497,0.0516
E02004498,0.12583333333333332
E02004499,0.0406
E02004500,0.06420000000000001
E02004501,0.0884
E02004502,0.0655
E02004503,0.0482
E02004504,0.06433333333333334
E02004505,0.067
E02004506,0.05425
E02004507,0.11266666666666668
E02004508,0.065
E02004512,0.09275
E02004513,0.19142857142857145
E02004514,0.08775
E02004515,0.0625
E02004516,0.0925
E02004517,0.0764
E02004518,0.07250000000000001
E02004519,0.076
E02004520,0.1615
E02004521,0.1485
E02004522,0.0534
E02004523,0.14466666666666667
E02004524,0.055200000000000006
E02004525,0.0786
E02004526,0.0738
E02004527,0.07980000000000001
E02004528,0.07959999999999999
E02004529,0.078
E02004530,0.088
E02004531,0.09625
E02004532,0.07100000000000001
E02004533,0.1436
E02004534,0.11340000000000001
E02004535,0.124
E02004536,0.061
E02004537,0.15233333333333335
E02004538,0.05933333333333333
E02004539,0.10740000000000001
E02004540,0.06275
E02004541,0.06285714285714286
E02004542,0.04975
E02004543,0.1035
E02004544,0.103
E02004545,0.1584
E02004546,0.16060000000000002
E02004547,0.1424
E02004548,0.04820000000000001
E02004549,0.1558
E02004550,0.139
E02004551,0.1554
E02004552,0.1102
E02004553,0.1676
E02004554,0.1252
E02004555,0.066
E02004556,0.052000000000000005
E02004557,0.092
E02004558,0.14275
E02004559,0.07533333333333334
E02004560,0.098
E02004561,0.07085714285714285
E02004562,0.10225
E02004563,0.07100000000000001
E02004564,0.055600000000000004
E02004566,0.16925
E02004567,0.0398
E02004568,0.0826
E02004569,0.1012
E02004570,0.07333333333333333
E02004571,0.0444
E02004572,0.0894
E02004573,0.23925000000000002
E02004574,0.1875
E02004575,0.08842857142857143
E02004576,0.10783333333333334
E02004577,0.0695
E02004578,0.16240000000000002
E02004579,0.11120000000000001
E02004580,0.116
E02004581,0.07525
E02004582,0.16075
E02004583,0.1282
E02004584,0.12775
E02004585,0.1796
E02004586,0.2198
E02004587,0.2994
E02004588,0.3725
E02004589,0.1976
E02004590,0.2934
E02004591,0.025750000000000002
E02004592,0.07414285714285715
E02004593,0.034199999999999994
E02004594,0.05475
E02004595,0.04228571428571428
E02004596,0.0805
E02004597,0.08080000000000001
E02004598,0.048666666666666664
E02004599,0.04425
E02004600,0.10025
E02004601,0.038
E02004602,0.17375000000000002
E02004603,0.14079999999999998
E02004604,0.22519999999999998
E02004605,0.21225
E02004606,0.1246
E02004607,0.062
E02004608,0.06528571428571428
E02004609,0.049
E02004610,0.047
E02004611,0.043666666666666666
E02004612,0.06485714285714286
E02004613,0.0265
E02004614,0.03733333333333333
E02004615,0.0622
E02004616,0.07075000000000001
E02004617,0.034
E02004618,0.04025
E02004619,0.053
E02004620,0.0636
E02004621,0.10025
E02004622,0.08580000000000002
E02004623,0.056833333333333326
E02004624,0.0525
E02004625,0.077
E02004626,0.056400000000000006
E02004627,0.09100000000000001
E02004628,0.1032
E02004629,0.15785714285714286
E02004630,0.09525
E02004631,0.07433333333333333
E02004632,0.1422857142857143
E02004633,0.10979999999999998
E02004634,0.1255
E02004635,0.0726
E02004636,0.036
E02004637,0.13640000000000002
E02004638,0.06325
E02004639,0.22733333333333336
E02004640,0.2452
E02004641,0.0568
E02004642,0.11728571428571428
E02004643,0.22759999999999997
E02004644,0.15266666666666664
E02004645,0.04716666666666667
E02004646,0.21133333333333335
E02004647,0.1415
E02004648,0.089
E02004649,0.05375
E02004650,0.09340000000000001
E02004651,0.081
E02004652,0.04575
E02004653,0.05875
E02004654,0.09466666666666668
E02004655,0.11480000000000001
E02004656,0.119
E02004657,0.0518
E02004658,0.04725
E02004659,0.064
E02004660,0.07050000000000001
E02004661,0.09216666666666666
E02004662,0.063
E02004663,0.08325
E02004664,0.10975
E02004665,0.058199999999999995
E02004666,0.06557142857142857
E02004667,0.10228571428571429
E02004668,0.0638
E02004669,0.046
E02004671,0.09325
E02004672,0.061
E02004673,0.11549999999999999
E02004674,0.129
E02004675,0.05500000000000001
E02004676,0.042666666666666665
E02004677,0.047599999999999996
E02004678,0.0518
E02004679,0.0565
E02004680,0.03466666666666667
E02004681,0.11516666666666665
E02004682,0.07300000000000001
E02004683,0.11366666666666668
E02004684,0.0852
E02004685,0.08639999999999999
E02004686,0.09
E02004687,0.14300000000000002
E02004688,0.13
E02004689,0.03425
E02004690,0.05
E02004691,0.037
E02004692,0.0256
E02004693,0.11499999999999999
E02004694,0.04475
E02004695,0.03133333333333333
E02004696,0.04075
E02004697,0.03575
E02004698,0.13675
E02004699,0.0348
E02004700,0.0935
E02004702,0.0868
E02004703,0.034833333333333334
E02004704,0.0395
E02004705,0.0634
E02004706,0.0626
E02004707,0.038400000000000004
E02004708,0.08683333333333333
E02004709,0.0568
E02004710,0.068
E02004712,0.020800000000000003
E02004713,0.045
E02004714,0.0368
E02004715,0.07339999999999999
E02004716,0.0675
E02004717,0.15833333333333333
E02004718,0.11599999999999999
E02004719,0.041428571428571426
E02004720,0.06257142857142857
E02004721,0.021333333333333333
E02004722,0.093
E02004723,0.0355
E02004724,0.09140000000000001
E02004725,0.08933333333333333
E02004726,0.05499999999999999
E02004727,0.040400000000000005
E02004728,0.05916666666666667
E02004729,0.0886
E02004730,0.03716666666666667
E02004731,0.0346
E02004732,0.040799999999999996
E02004733,0.058399999999999994
E02004734,0.057857142857142864
E02004735,0.0306
E02004736,0.045799999999999993
E02004737,0.12840000000000001
E02004738,0.0794
E02004739,0.058249999999999996
E02004740,0.0334
E02004741,0.11479999999999999
E02004742,0.1226
E02004743,0.063
E02004744,0.14375
E02004745,0.15425
E02004746,0.058428571428571434
E02004747,0.097
E02004748,0.1946
E02004749,0.047599999999999996
E02004750,0.06483333333333334
E02004751,0.060399999999999995
E02004752,0.0322
E02004753,0.05142857142857143
E02004754,0.0575
E02004755,0.03557142857142857
E02004756,0.0364
E02004757,0.0224
E02004758,0.0545
E02004759,0.0372
E02004760,0.037
E02004761,0.039
E02004764,0.07680000000000001
E02004765,0.04325
E02004766,0.16799999999999998
E02004767,0.2215
E02004768,0.1265
E02004769,0.2415
E02004770,0.21939999999999998
E02004771,0.207
E02004772,0.07966666666666668
E02004774,0.07533333333333334
E02004775,0.07239999999999999
E02004776,0.0645
E02004777,0.13033333333333333
E02004778,0.102
E02004779,0.060714285714285714
E02004780,0.11324999999999999
E02004781,0.055999999999999994
E02004782,0.1092
E02004783,0.058199999999999995
E02004784,0.05
E02004785,0.05325
E02004786,0.07016666666666667
E02004787,0.05639999999999999
E02004788,0.0536
E02004789,0.107
E02004790,0.0964
E02004791,0.1295
E02004792,0.08466666666666667
E02004793,0.03825
E02004794,0.0588
E02004795,0.0618
E02004796,0.049833333333333334
E02004797,0.1162
E02004798,0.162
E02004799,0.10540000000000001
E02004800,0.04525
E02004801,0.0378
E02004802,0.13125
E02004803,0.19619999999999999
E02004804,0.0522
E02004805,0.0396
E02004806,0.0472
E02004807,0.09000000000000001
E02004808,0.07614285714285715
E02004809,0.13999999999999999
E02004810,0.1095
E02004811,0.128
E02004812,0.067
E02004813,0.15225
E02004814,0.042249999999999996
E02004815,0.1672
E02004817,0.089
E02004818,0.04766666666666667
E02004819,0.05
E02004820,0.03775
E02004821,0.030666666666666665
E02004822,0.0474
E02004823,0.04516666666666666
E02004824,0.10475
E02004825,0.05933333333333334
E02004826,0.04533333333333334
E02004827,0.0268
E02004828,0.03875
E02004829,0.03733333333333333
E02004830,0.04975
E02004831,0.040999999999999995
E02004832,0.0504
E02004833,0.049666666666666665
E02004834,0.122
E02004835,0.05983333333333333
E02004836,0.1115
E02004837,0.029000000000000005
E02004838,0.0392
E02004839,0.0462
E02004840,0.059
E02004841,0.0626
E02004842,0.0675
E02004843,0.056249999999999994
E02004844,0.10740000000000001
E02004845,0.10925
E02004846,0.0435
E02004847,0.118
E02004848,0.0825
E02004849,0.056
E02004850,0.10840000000000001
E02004851,0.115
E02004852,0.11400000000000002
E02004853,0.14400000000000002
E02004854,0.1045
E02004855,0.17300000000000001
E02004856,0.05425
E02004857,0.048
E02004858,0.08633333333333333
E02004859,0.028333333333333335
E02004860,0.10325
E02004861,0.0405
E02004862,0.1564
E02004863,0.1856
E02004864,0.019250000000000003
E02004865,0.08966666666666667
E02004866,0.1045
E02004867,0.0645
E02004868,0.1395
E02004869,0.0545
E02004870,0.11549999999999999
E02004871,0.08933333333333333
E02004872,0.0758
E02004873,0.05171428571428571
E02004874,0.10325
E02004875,0.12233333333333334
E02004876,0.03883333333333333
E02004877,0.044333333333333336
E02004878,0.06433333333333334
E02004880,0.04033333333333333
E02004881,0.0275
E02004882,0.054200000000000005
E02004883,0.036500000000000005
E02004884,0.0854
E02004885,0.03466666666666667
E02004886,0.0775
E02004887,0.05266666666666667
E02004888,0.0506
E02004889,0.08066666666666666
E02004890,0.0492
E02004891,0.0484
E02004892,0.11175
E02004893,0.057999999999999996
E02004894,0.066
E02004895,0.065
E02004896,0.0602
E02004897,0.06575
E02004898,0.1176
E02004899,0.07725
E02004900,0.0456
E02004901,0.1778
E02004902,0.1242
E02004903,0.097
E02004904,0.11275
E02004905,0.050499999999999996
E02004906,0.1075
E02004907,0.07316666666666667
E02004908,0.057
E02004909,0.08733333333333333
E02004910,0.042
E02004911,0.12675
E02004912,0.07771428571428572
E02004914,0.12079999999999999
E02004915,0.13624999999999998
E02004916,0.08499999999999999
E02004917,0.1176
E02004918,0.06620000000000001
E02004919,0.087
E02004920,0.08750000000000001
E02004921,0.041999999999999996
E02004922,0.06416666666666666
E02004923,0.06116666666666667
E02004924,0.038
E02004925,0.0522
E02004926,0.0274
E02004927,0.061
E02004928,0.02625
E02004929,0.058499999999999996
E02004930,0.04725
E02004931,0.0545
E02004932,0.109
E02004933,0.023
E02004934,0.058249999999999996
E02004935,0.055333333333333325
E02004936,0.042
E02004937,0.025
E02004939,0.0975
E02004940,0.11339999999999999
E02004941,0.08616666666666667
E02004942,0.075
E02004943,0.0406
E02004944,0.14166666666666666
E02004945,0.09916666666666667
E02004946,0.14
E02004948,0.11624999999999999
E02004949,0.1278
E02004950,0.10250000000000001
E02004951,0.17166666666666666
E02004952,0.11739999999999999
E02004953,0.15
E02004954,0.14075
E02004955,0.1115
E02004956,0.07150000000000001
E02004957,0.1005
E02004958,0.0475
E02004959,0.029500000000000002
E02004960,0.0255
E02004961,0.036333333333333336
E02004962,0.0654
E02004963,0.10525
E02004964,0.097
E02004965,0.08875
E02004966,0.02325
E02004967,0.1675
E02004968,0.1115
E02004969,0.0664
E02004970,0.1322
E02004971,0.10899999999999999
E02004972,0.0395
E02004973,0.09075
E02004974,0.043000000000000003
E02004975,0.04925
E02004976,0.1535
E02004977,0.08380000000000001
E02004978,0.16699999999999998
E02004979,0.07575
E02004980,0.03075
E02004981,0.0612
E02004982,0.06325
E02004983,0.10525
E02004984,0.0905
E02004985,0.06825
E02004986,0.17125
E02004987,0.094
E02004988,0.10566666666666667
E02004989,0.083
E02004990,0.10575
E02004991,0.11725
E02004992,0.0864
E02004994,0.03125
E02004995,0.03766666666666667
E02004996,0.09749999999999999
E02004997,0.09583333333333333
E02004998,0.076
E02005000,0.15000000000000002
E02005001,0.0815
E02005002,0.166
E02005003,0.196
E02005004,0.10300000000000001
E02005005,0.06533333333333334
E02005006,0.07925
E02005007,0.089
E02005008,0.08433333333333333
E02005009,0.0915
E02005010,0.1976
E02005011,0.0835
E02005012,0.14740000000000003
E02005013,0.14479999999999998
E02005014,0.052000000000000005
E02005015,0.077
E02005016,0.11140000000000001
E02005017,0.0834
E02005018,0.1004
E02005019,0.09075
E02005020,0.1318
E02005021,0.046000000000000006
E02005022,0.0978
E02005023,0.187
E02005025,0.0654
E02005026,0.07600000000000001
E02005027,0.065
E02005028,0.2065
E02005029,0.0795
E02005030,0.07033333333333334
E02005031,0.18766666666666668
E02005032,0.0872
E02005033,0.13125
E02005034,0.033
E02005035,0.06520000000000001
E02005036,0.16525
E02005037,0.04525
E02005038,0.06075
E02005039,0.10940000000000001
E02005040,0.04825
E02005041,0.09425
E02005042,0.0996
E02005043,0.1268
E02005044,0.1115
E02005045,0.1275
E02005046,0.158
E02005047,0.14300000000000002
E02005048,0.07575
E02005049,0.06225
E02005050,0.06420000000000001
E02005051,0.23425
E02005052,0.172
E02005053,0.21480000000000002
E02005054,0.067
E02005055,0.19549999999999998
E02005056,0.17300000000000001
E02005057,0.1382
E02005058,0.1346
E02005059,0.06166666666666667
E02005060,0.1115
E02005061,0.18380000000000002
E02005062,0.0898
E02005063,0.10475
E02005064,0.05700000000000001
E02005065,0.1766
E02005066,0.038400000000000004
E02005067,0.04825
E02005068,0.051
E02005069,0.054400000000000004
E02005070,0.03516666666666667
E02005071,0.1506
E02005072,0.032999999999999995
E02005073,0.09516666666666668
E02005074,0.0444
E02005075,0.09999999999999999
E02005076,0.13799999999999998
E02005077,0.142
E02005078,0.074
E02005079,0.053000000000000005
E02005080,0.21133333333333335
E02005081,0.08225
E02005082,0.07
E02005083,0.074
E02005084,0.0885
E02005085,0.09125
E02005086,0.07375000000000001
E02005087,0.0718
E02005088,0.1991666666666667
E02005089,0.07075000000000001
E02005090,0.06775
E02005091,0.07025
E02005093,0.07725
E02005094,0.056249999999999994
E02005095,0.0538
E02005096,0.08216666666666667
E02005097,0.021500000000000002
E02005098,0.043166666666666666
E02005099,0.065
E02005100,0.10383333333333333
E02005101,0.057499999999999996
E02005102,0.065
E02005103,0.11120000000000001
E02005104,0.22119999999999998
E02005105,0.2278
E02005106,0.14133333333333334
E02005107,0.09575
E02005109,0.053000000000000005
E02005110,0.072
E02005111,0.14379999999999998
E02005112,0.1476
E02005113,0.1195
E02005114,0.15675
E02005115,0.3385
E02005116,0.33899999999999997
E02005117,0.135
E02005118,0.1548
E02005119,0.20525
E02005120,0.21166666666666667
E02005121,0.1055
E02005122,0.0896
E02005123,0.08633333333333333
E02005124,0.2346
E02005125,0.1498
E02005126,0.095
E02005127,0.05983333333333333
E02005128,0.11183333333333334
E02005129,0.1355
E02005130,0.11099999999999999
E02005131,0.0865
E02005132,0.325
E02005133,0.0962
E02005134,0.2702
E02005135,0.1926
E02005136,0.138
E02005137,0.299
E02005138,0.16319999999999998
E02005139,0.10640000000000001
E02005140,0.07780000000000001
E02005141,0.10400000000000001
E02005142,0.1258
E02005143,0.15560000000000002
E02005144,0.304
E02005145,0.12533333333333332
E02005146,0.1736
E02005147,0.2702
E02005148,0.1018
E02005149,0.05700000000000001
E02005150,0.11249999999999999
E02005151,0.0825
E02005153,0.10640000000000001
E02005154,0.062
E02005155,0.045
E02005156,0.08425
E02005157,0.1238
E02005158,0.04725
E02005159,0.0744
E02005160,0.0794
E02005161,0.075
