Borough,x,y,xend,yend
Trafford,381943.0070000002,396970.72399999946,381989.8247999996,397018.81680000015
Trafford,381633.5,396605.0950000007,381943.0070000002,396970.72399999946
Trafford,381524.3130000001,396518.5940000005,381633.5,396605.0950000007
Trafford,381381.3130000001,396491.7190000005,381524.3130000001,396518.5940000005
Trafford,381229.40500000026,396560.4039999992,381381.3130000001,396491.7190000005
Trafford,382750.2060000002,395613.0620000009,382772.80200000014,395636.3059999999
Trafford,382772.80200000014,395636.3059999999,382954.68599999975,395819.8010000009
Trafford,382954.68599999975,395819.8010000009,383258.8624,395939.5612000004
Trafford,383241.9500000002,395998.5419999994,383258.8624,395939.5612000004
Trafford,383241.9500000002,395998.5419999994,383284.8439999996,396017.9059999995
Trafford,383269.6560000004,396079.3440000005,383284.8439999996,396017.9059999995
Trafford,383269.6560000004,396079.3440000005,383295.5559999999,396104.636
Trafford,383250.324,396241.5859999992,383295.5559999999,396104.636
Trafford,383222.1301999996,396228.8574999999,383250.324,396241.5859999992
Trafford,383197.2860000003,396213.4120000005,383222.1301999996,396228.8574999999
Trafford,383163.9649999999,396202.5979999993,383197.2860000003,396213.4120000005
Trafford,383053.01800000016,396202.3469999992,383163.9649999999,396202.5979999993
Trafford,382937.47200000007,396288.5969999992,383053.01800000016,396202.3469999992
Trafford,382937.47200000007,396288.5969999992,382938.3099999996,396333.6290000007
Trafford,382858.8669999996,396515.5219999999,382938.3099999996,396333.6290000007
Trafford,382850.29,396536.53500000015,382858.8669999996,396515.5219999999
Trafford,382849.4753000001,396538.9415000007,382850.29,396536.53500000015
Trafford,382830.1900000004,396596.6060000006,382849.4753000001,396538.9415000007
Trafford,382789.25,396607.0969999992,382830.1900000004,396596.6060000006
Trafford,382701.9137000004,396718.0146999992,382789.25,396607.0969999992
Trafford,382602.0590000004,396815.6490000002,382701.9137000004,396718.0146999992
Trafford,382572.65699999966,396796.0020000003,382602.0590000004,396815.6490000002
Trafford,382533.09300000034,396822.8120000009,382572.65699999966,396796.0020000003
Trafford,378971.5939999996,398122.5,379623.1909999997,397623.9969999995
Trafford,378769.8130000001,398196.1870000009,378971.5939999996,398122.5
Trafford,378511.0580000002,398231.9969999995,378769.8130000001,398196.1870000009
Trafford,378152.5,398160.3120000009,378511.0580000002,398231.9969999995
Trafford,377739.8770000003,397997.8509999998,378152.5,398160.3120000009
Trafford,377574.6941999998,397929.34410000034,377739.8770000003,397997.8509999998
Trafford,377312.6634,397828.1305,377574.6941999998,397929.34410000034
Trafford,377217.1179999998,397793.9609999992,377312.6634,397828.1305
Trafford,377008.3990000002,397720.0160000008,377217.1179999998,397793.9609999992
Trafford,376641.8991,397580.3903000001,377008.3990000002,397720.0160000008
Trafford,376612.98900000006,397568.3300000001,376641.8991,397580.3903000001
Trafford,376485.7759999996,397507.5810000002,376612.98900000006,397568.3300000001
Trafford,375599.9780000001,397014.8550000005,376485.7759999996,397507.5810000002
Trafford,375595.3119999999,397012.1870000009,375599.9780000001,397014.8550000005
Trafford,380957.142,394486.07499999925,381011.9910000004,394595.9210000001
Trafford,381011.9910000004,394595.9210000001,381093.0939999996,394749.9979999997
Trafford,381093.0939999996,394749.9979999997,381302.3289999999,394733.2670000009
Trafford,381302.3289999999,394733.2670000009,381444.8059999999,394758.6830000002
Trafford,381444.8059999999,394758.6830000002,381518.0939999996,394752.0
Trafford,381518.0939999996,394752.0,381529.0939999996,394852.8120000009
Trafford,381529.0939999996,394852.8120000009,381573.8720000005,394859.4639999997
Trafford,381573.8720000005,394859.4639999997,381671.6919999998,394890.0950000007
Trafford,381671.6919999998,394890.0950000007,381841.24899999984,394898.273
Trafford,381841.24899999984,394898.273,381854.6919999998,394898.1750000008
Trafford,381854.6919999998,394898.1750000008,382056.7010000004,394915.5050000008
Trafford,382056.7010000004,394915.5050000008,382101.2120000003,394954.3420000002
Trafford,382101.2120000003,394954.3420000002,382258.3329999996,395111.1079999991
Trafford,382258.3329999996,395111.1079999991,382297.301,395152.1290000007
Trafford,382297.301,395152.1290000007,382351.49899999984,395209.5179999992
Trafford,382351.49899999984,395209.5179999992,382508.5379999997,395369.4670000002
Trafford,382508.5379999997,395369.4670000002,382750.2060000002,395613.0620000009
Trafford,375059.5,396708.0,375595.3119999999,397012.1870000009
Trafford,374812.6339999996,396530.62099999934,375059.5,396708.0
Trafford,374663.0920000002,396459.5950000007,374812.6339999996,396530.62099999934
Trafford,374487.9713000003,396363.3278999999,374663.0920000002,396459.5950000007
Trafford,374324.9879999999,396273.7329999991,374487.9713000003,396363.3278999999
Trafford,380307.3548999997,397130.8857000005,380688.0700000003,396902.3259999994
Trafford,380071.1886,397279.1854999997,380307.3548999997,397130.8857000005
Trafford,380034.8755999999,397305.3831999991,380071.1886,397279.1854999997
Trafford,380028.9060000004,397309.6899999995,380034.8755999999,397305.3831999991
Trafford,379709.7309999997,397556.5500000008,380028.9060000004,397309.6899999995
Trafford,379623.1909999997,397623.9969999995,379709.7309999997,397556.5500000008
Trafford,381228.2369999997,396561.1730000004,381229.40500000026,396560.4039999992
Trafford,381043.7089,396680.9508999996,381228.2369999997,396561.1730000004
Trafford,380688.0700000003,396902.3259999994,381043.7089,396680.9508999996
Trafford,373762.9718000004,395785.7960999999,374324.9879999999,396273.7329999991
Trafford,373728.7280000001,395756.0659999997,373762.9718000004,395785.7960999999
Trafford,373482.0999999996,395465.5559999999,373728.7280000001,395756.0659999997
Trafford,373384.4479999999,395327.4000000004,373482.0999999996,395465.5559999999
Trafford,373383.2989999997,395325.716,373384.4479999999,395327.4000000004
Trafford,373248.4369999999,395125.7329999991,373383.2989999997,395325.716
Trafford,373147.98199999984,394961.54700000025,373248.4369999999,395125.7329999991
Trafford,373107.9979999997,394885.6469999999,373147.98199999984,394961.54700000025
Trafford,373005.12399999984,394674.2190000005,373107.9979999997,394885.6469999999
Trafford,372901.1869999999,394431.8120000009,373005.12399999984,394674.2190000005
Trafford,372850.9040000001,394148.0940000005,372901.1869999999,394431.8120000009
Trafford,372764.41899999976,393922.3359999992,372850.9040000001,394148.0940000005
Trafford,372692.9230000004,393764.8479999993,372764.41899999976,393922.3359999992
Trafford,372651.432,393626.1459999997,372692.9230000004,393764.8479999993
Trafford,372595.6869999999,393556.0,372651.432,393626.1459999997
Trafford,372595.6869999999,393556.0,372626.49899999984,393495.0950000007
Trafford,380187.8119999999,393434.1889999993,380427.5,393286.8120000009
Trafford,380427.5,393286.8120000009,380551.26499999966,393292.91000000015
Trafford,380474.1880000001,393596.3120000009,380551.26499999966,393292.91000000015
Trafford,380474.1880000001,393596.3120000009,380508.3990000002,393598.9120000005
Trafford,380508.3990000002,393598.9120000005,380694.1940000001,393622.5979999993
Trafford,380694.1940000001,393622.5979999993,380775.5429999996,393724.49599999934
Trafford,380775.5429999996,393724.49599999934,380822.1660000002,393825.02800000086
Trafford,380822.1660000002,393825.02800000086,380838.8130000001,393888.0
Trafford,380794.58800000045,393978.4279999994,380838.8130000001,393888.0
Trafford,380733.5939999996,394085.8120000009,380794.58800000045,393978.4279999994
Trafford,380618.4060000004,394133.4059999995,380733.5939999996,394085.8120000009
Trafford,380618.4060000004,394133.4059999995,380626.3300000001,394216.2620000001
Trafford,380620.4979999997,394244.40300000086,380626.3300000001,394216.2620000001
Trafford,380620.4979999997,394244.40300000086,380650.5,394223.1559999995
Trafford,380650.5,394223.1559999995,380719.43900000025,394330.2022999991
Trafford,380719.43900000025,394330.2022999991,380856.6710000001,394306.7530000005
Trafford,380856.6710000001,394306.7530000005,380880.7429999998,394338.2620000001
Trafford,380880.7429999998,394338.2620000001,380957.142,394486.07499999925
Trafford,380154.00100000016,393325.5969999992,380170.3789999997,393191.7670000009
Trafford,380154.00100000016,393325.5969999992,380187.8119999999,393434.1889999993
Trafford,380170.3789999997,393191.7670000009,380185.09700000007,392998.40300000086
Trafford,379039.02799999993,390525.4279999994,379139.2070000004,390480.82499999925
Trafford,380904.8540000003,392831.9859999996,381045.0855999999,392641.4232000001
Trafford,380612.31400000025,392915.1870000009,380904.8540000003,392831.9859999996
Trafford,380428.3870000001,392898.7479999997,380612.31400000025,392915.1870000009
Trafford,380185.09700000007,392998.40300000086,380428.3870000001,392898.7479999997
Trafford,378833.1880000001,390583.99899999984,378944.6880000001,390531.3120000009
Trafford,378944.6880000001,390531.3120000009,379039.02799999993,390525.4279999994
Trafford,372372.90199999977,392833.3059999999,372626.49899999984,393495.0950000007
Trafford,372111.9040000001,392452.90300000086,372372.90199999977,392833.3059999999
Trafford,371853.5939999996,392202.1870000009,372111.9040000001,392452.90300000086
Trafford,371659.3550000005,392065.45800000057,371853.5939999996,392202.1870000009
Trafford,371329.648,391848.4360000007,371659.3550000005,392065.45800000057
Trafford,371241.21,391790.3579999991,371329.648,391848.4360000007
Trafford,371021.8459999999,391644.7760000005,371241.21,391790.3579999991
Trafford,370983.00100000016,391618.9969999995,371021.8459999999,391644.7760000005
Trafford,370229.2209999999,391101.91599999927,370983.00100000016,391618.9969999995
Trafford,370135.5939999996,391036.6870000009,370229.2209999999,391101.91599999927
Trafford,369952.78500000015,390820.5889999997,370135.5939999996,391036.6870000009
Trafford,381894.2000000002,391678.0,381908.1880000001,391787.08699999936
Trafford,381781.9060000004,391868.1870000009,381908.1880000001,391787.08699999936
Trafford,381602.8099999996,391897.8300000001,381781.9060000004,391868.1870000009
Trafford,381486.886,391925.7440000009,381602.8099999996,391897.8300000001
Trafford,381321.5939999996,392005.9059999995,381486.886,391925.7440000009
Trafford,381214.5,392103.4059999995,381321.5939999996,392005.9059999995
Trafford,381123.3130000001,392357.0,381214.5,392103.4059999995
Trafford,381098.6909999997,392529.3129999992,381123.3130000001,392357.0
Trafford,381045.0855999999,392641.4232000001,381098.6909999997,392529.3129999992
Trafford,379139.2070000004,390480.82499999925,379304.0,390384.4059999995
Trafford,379304.0,390384.4059999995,379417.8820000002,390379.5
Trafford,379417.8820000002,390379.5,379658.9060000004,390387.1710000001
Trafford,379658.9060000004,390387.1710000001,379677.7450000001,390375.5669999998
Trafford,379677.7450000001,390375.5669999998,379700.0480000004,390389.1459999997
Trafford,379700.0480000004,390389.1459999997,379806.02699999977,390394.7280000001
Trafford,379806.02699999977,390394.7280000001,379871.8090000004,390385.8169999998
Trafford,379871.8090000004,390385.8169999998,379965.693,390358.6549999993
Trafford,379965.693,390358.6549999993,380014.4440000001,390368.42200000025
Trafford,380014.4440000001,390368.42200000025,380114.3130000001,390367.6870000009
Trafford,380114.3130000001,390367.6870000009,380186.5939999996,390275.7190000005
Trafford,380186.5939999996,390275.7190000005,380296.3424000004,390214.04319999926
Trafford,380296.3424000004,390214.04319999926,380315.27799999993,390378.7782000005
Trafford,380315.27799999993,390378.7782000005,380332.7740000002,390485.5899999999
Trafford,380332.7740000002,390485.5899999999,380420.9309999999,390626.3100000005
Trafford,380420.9309999999,390626.3100000005,380563.8868000005,390796.2525999993
Trafford,380563.8868000005,390796.2525999993,380675.2520000003,390817.8770000003
Trafford,380675.2520000003,390817.8770000003,380796.6289999997,390883.1903000008
Trafford,380796.6289999997,390883.1903000008,380892.6880000001,390987.8120000009
Trafford,380892.6880000001,390987.8120000009,380955.7920000004,390987.1449999996
Trafford,380955.7920000004,390987.1449999996,380977.6919999998,390964.6537999995
Trafford,380977.6919999998,390964.6537999995,381004.7551999996,390942.9467999991
Trafford,381004.7551999996,390942.9467999991,381225.1050000005,391078.9020000007
Trafford,381225.1050000005,391078.9020000007,381320.591,391033.1649999991
Trafford,381320.591,391033.1649999991,381381.0,390981.6870000009
Trafford,381381.0,390981.6870000009,381464.2400000002,390984.2449999992
Trafford,381464.2400000002,390984.2449999992,381615.0999999996,390990.5510000009
Trafford,381604.5939999996,391305.4059999995,381615.0999999996,390990.5510000009
Trafford,381604.5939999996,391305.4059999995,381746.6880000001,391413.0
Trafford,381726.99899999984,391461.1510000005,381746.6880000001,391413.0
Trafford,381726.99899999984,391461.1510000005,381793.068,391436.2640000004
Trafford,381793.068,391436.2640000004,381894.2000000002,391678.0
Trafford,379190.949,389898.61400000006,379337.4539999999,389617.8530000001
Trafford,379054.3119999999,390165.818,379190.949,389898.61400000006
Trafford,378991.8159999997,390281.9079999998,379054.3119999999,390165.818
Trafford,378833.1880000001,390583.99899999984,378991.8159999997,390281.9079999998
Trafford,380158.5959999999,388007.7100000009,380169.8049999997,387909.3090000004
Trafford,380118.1880000001,388062.8120000009,380158.5959999999,388007.7100000009
Trafford,380118.1880000001,388062.8120000009,380136.0824999996,388101.0114999991
Trafford,380113.4060000004,388120.3110000007,380136.0824999996,388101.0114999991
Trafford,380113.4060000004,388120.3110000007,380152.4060000004,388170.6870000009
Trafford,380135.7470000005,388290.9979999997,380152.4060000004,388170.6870000009
Trafford,380127.4879999999,388304.7109999992,380135.7470000005,388290.9979999997
Trafford,380127.4879999999,388304.7109999992,380153.3300000001,388380.45299999975
Trafford,380025.0,388595.9059999995,380153.3300000001,388380.45299999975
Trafford,379983.9809999997,388615.7620000001,380025.0,388595.9059999995
Trafford,379948.9639999997,388659.69600000046,379983.9809999997,388615.7620000001
Trafford,379897.2766000005,388757.4134,379948.9639999997,388659.69600000046
Trafford,379851.5360000003,388842.87099999934,379897.2766000005,388757.4134
Trafford,379811.09300000034,388956.4930000007,379851.5360000003,388842.87099999934
Trafford,379675.4869999997,388986.4470000006,379811.09300000034,388956.4930000007
Trafford,379577.892,389168.6219999995,379675.4869999997,388986.4470000006
Trafford,379537.0429999996,389258.0,379577.892,389168.6219999995
Trafford,379527.1449999996,389294.0969999992,379537.0429999996,389258.0
Trafford,379375.9689999996,389545.3010000009,379527.1449999996,389294.0969999992
Trafford,379337.4539999999,389617.8530000001,379375.9689999996,389545.3010000009
Trafford,369768.4060000004,390541.0,369952.78500000015,390820.5889999997
Trafford,369580.9479999999,390174.0260000005,369768.4060000004,390541.0
Trafford,369325.3119999999,389690.0940000005,369580.9479999999,390174.0260000005
Trafford,369310.3113000002,389672.3390999995,369325.3119999999,389690.0940000005
Trafford,368997.5,389302.0940000005,369310.3113000002,389672.3390999995
Trafford,368704.3119999999,389079.2190000005,368997.5,389302.0940000005
Trafford,368290.01860000007,388928.8477999997,368704.3119999999,389079.2190000005
Trafford,368290.01860000007,388928.8477999997,368462.75,388700.5940000005
Trafford,368462.75,388700.5940000005,368600.0,388647.5940000005
Trafford,368600.0,388647.5940000005,368665.5939999996,388532.8120000009
Trafford,368665.5939999996,388532.8120000009,368762.875,388492.25
Trafford,368762.875,388492.25,368963.4060000004,388569.5940000005
Trafford,368963.4060000004,388569.5940000005,368985.0,388599.5940000005
Trafford,368962.926,388659.20299999975,368985.0,388599.5940000005
Trafford,368962.926,388659.20299999975,369089.9060000004,388681.9059999995
Trafford,369089.9060000004,388681.9059999995,369115.40500000026,388764.6860000007
Trafford,369115.40500000026,388764.6860000007,369236.32100000046,388691.625
Trafford,369236.32100000046,388691.625,369291.4060000004,388753.1870000009
Trafford,369291.4060000004,388753.1870000009,369310.3113000002,388748.8386000004
Trafford,369310.3113000002,388748.8386000004,369377.4060000004,388733.4059999995
Trafford,369377.4060000004,388733.4059999995,369450.1129999999,388666.0979999993
Trafford,369450.1129999999,388666.0979999993,369511.1869999999,388706.09300000034
Trafford,369511.1869999999,388706.09300000034,369606.4060000004,388560.2809999995
Trafford,369606.4060000004,388560.2809999995,369618.5228000004,388621.0196000002
Trafford,369618.5228000004,388621.0196000002,369620.5,388656.6870000009
Trafford,369620.5,388656.6870000009,369672.1869999999,388653.4370000009
Trafford,369672.1869999999,388653.4370000009,369705.6880000001,388694.0
Trafford,369705.6880000001,388694.0,369765.0,388661.2809999995
Trafford,369765.0,388661.2809999995,369800.3394,388694.9949999992
Trafford,369800.3394,388694.9949999992,369873.5,388658.25
Trafford,369873.5,388658.25,369972.0619999999,388715.8120000009
Trafford,369972.0619999999,388715.8120000009,369972.1517000003,388778.0653000008
Trafford,369972.1517000003,388778.0653000008,370023.9060000004,388801.7809999995
Trafford,370023.9060000004,388801.7809999995,370051.50600000005,388737.9470000006
Trafford,370051.50600000005,388737.9470000006,370118.0939999996,388768.9059999995
Trafford,370118.0939999996,388768.9059999995,370281.8099999996,388753.0940000005
Trafford,370281.8099999996,388753.0940000005,370292.95299999975,388700.3440000005
Trafford,370292.95299999975,388700.3440000005,370381.75,388628.6870000009
Trafford,370381.75,388628.6870000009,370387.9110000003,388569.3800000008
Trafford,370387.9110000003,388569.3800000008,370486.28199999966,388538.02800000086
Trafford,370471.7189999996,388462.9370000009,370486.28199999966,388538.02800000086
Trafford,370471.7189999996,388462.9370000009,370650.46,388437.8629999999
Trafford,370650.46,388437.8629999999,370725.375,388329.875
Trafford,370725.375,388329.875,370796.9060000004,388325.875
Trafford,370796.9060000004,388325.875,370846.2010000004,388379.66000000015
Trafford,370846.2010000004,388379.66000000015,370927.68900000025,388393.4039999992
Trafford,370927.68900000025,388393.4039999992,370933.28199999966,388205.25
Trafford,370933.28199999966,388205.25,371048.4689999996,388128.4360000007
Trafford,371048.4689999996,388128.4360000007,371241.99899999984,388154.1870000009
Trafford,371241.99899999984,388154.1870000009,371283.0939999996,388120.5
Trafford,371276.5,388018.7190000005,371283.0939999996,388120.5
Trafford,371276.5,388018.7190000005,371365.5240000002,387960.0969999992
Trafford,371365.5240000002,387960.0969999992,371513.5,388035.0940000005
Trafford,371513.5,388035.0940000005,371607.7189999996,388037.7190000005
Trafford,371607.7189999996,388037.7190000005,371651.3602999998,388092.0153999999
Trafford,371651.3602999998,388092.0153999999,371724.93479999993,387929.6764000002
Trafford,371724.93479999993,387929.6764000002,371820.3130000001,387901.7190000005
Trafford,371820.3130000001,387901.7190000005,371858.1869999999,387837.9059999995
Trafford,371858.1869999999,387837.9059999995,371942.8885000004,387902.2734999992
Trafford,371942.8885000004,387902.2734999992,371999.68599999975,387804.6870000009
Trafford,371999.68599999975,387804.6870000009,372119.6684999997,387846.9000000004
Trafford,372119.6684999997,387846.9000000004,372191.0,387789.0940000005
Trafford,372191.0,387789.0940000005,372257.9060000004,387783.3120000009
Trafford,372257.9060000004,387783.3120000009,372351.1909999997,387620.9039999992
Trafford,372351.1909999997,387620.9039999992,372399.0,387631.8120000009
Trafford,372399.0,387631.8120000009,372457.28050000034,387590.60649999976
Trafford,372457.28050000034,387590.60649999976,372516.8119999999,387602.0
Trafford,372516.8119999999,387602.0,372661.1869999999,387536.5
Trafford,372661.1869999999,387536.5,372772.5939999996,387531.8120000009
Trafford,372772.5939999996,387531.8120000009,372961.1869999999,387393.40699999966
Trafford,372926.6880000001,387318.0940000005,372961.1869999999,387393.40699999966
Trafford,372926.6880000001,387318.0940000005,373014.9060000004,387072.50100000016
Trafford,373014.9060000004,387072.50100000016,373480.6869999999,386789.6870000009
Trafford,373480.6869999999,386789.6870000009,373522.5939999996,386699.1870000009
Trafford,373428.6869999999,386644.8120000009,373522.5939999996,386699.1870000009
Trafford,373428.6869999999,386644.8120000009,373439.3119999999,386557.90699999966
Trafford,373439.3119999999,386557.90699999966,373622.6869999999,386515.5
Trafford,373622.6869999999,386515.5,373631.5,386455.0
Trafford,373631.5,386455.0,373740.4060000004,386474.6870000009
Trafford,373740.4060000004,386474.6870000009,373946.5939999996,386249.7809999995
Trafford,373946.5939999996,386249.7809999995,374038.1869999999,386235.1870000009
Trafford,374038.1869999999,386235.1870000009,374106.5939999996,386180.6870000009
Trafford,374106.5939999996,386180.6870000009,374114.8119999999,386059.5940000005
Trafford,374114.8119999999,386059.5940000005,374340.8334999997,386092.8585000001
Trafford,374340.8334999997,386092.8585000001,374401.5949999997,386001.0960000008
Trafford,377048.1390000004,385682.4869999997,377213.0,385577.5940000005
Trafford,377213.0,385577.5940000005,377256.99899999984,385588.2899999991
Trafford,374401.5949999997,386001.0960000008,374500.6900000004,385976.0940000005
Trafford,374500.6900000004,385976.0940000005,374586.0939999996,385967.8120000009
Trafford,374586.0939999996,385967.8120000009,374630.307,385910.44999999925
Trafford,374630.307,385910.44999999925,374661.66949999984,385998.8320000004
Trafford,374661.66949999984,385998.8320000004,374763.59300000034,385949.5940000005
Trafford,374748.5,385878.9049999993,374763.59300000034,385949.5940000005
Trafford,374748.5,385878.9049999993,374817.7189999996,385837.2190000005
Trafford,374794.65699999966,385790.3530000001,374817.7189999996,385837.2190000005
Trafford,374794.65699999966,385790.3530000001,374823.9060000004,385754.0
Trafford,374809.78000000026,385704.0940000005,374823.9060000004,385754.0
Trafford,374809.78000000026,385704.0940000005,374860.0,385693.0940000005
Trafford,374860.0,385693.0940000005,374933.0,385615.0
Trafford,374933.0,385615.0,374947.3119999999,385524.3120000009
Trafford,374947.3119999999,385524.3120000009,375016.0939999996,385514.3120000009
Trafford,375016.0939999996,385514.3120000009,375099.3885000004,385447.78800000064
Trafford,375099.3885000004,385447.78800000064,375268.90299999993,385474.1889999993
Trafford,375268.90299999993,385474.1889999993,375449.8370000003,385353.4079999998
Trafford,375449.5,385305.1870000009,375449.8370000003,385353.4079999998
Trafford,375449.5,385305.1870000009,375511.3090000004,385262.5960000008
Trafford,375511.3090000004,385262.5960000008,375577.32100000046,385350.79700000025
Trafford,375577.32100000046,385350.79700000025,375636.3130000001,385328.4059999995
Trafford,375636.3130000001,385328.4059999995,375680.8609999996,385348.09050000086
Trafford,375680.8609999996,385348.09050000086,375805.5,385197.4059999995
Trafford,375805.5,385197.4059999995,375873.5959999999,385220.193
Trafford,375837.4060000004,385281.8129999992,375873.5959999999,385220.193
Trafford,375837.4060000004,385281.8129999992,375900.0939999996,385295.0
Trafford,375900.0939999996,385295.0,375920.8119999999,385357.0
Trafford,375920.8119999999,385357.0,376012.5939999996,385300.4059999995
Trafford,376012.5939999996,385300.4059999995,376184.0939999996,385329.1870000009
Trafford,376184.0939999996,385329.1870000009,376199.8130000001,385382.2190000005
Trafford,376139.48199999984,385440.7070000004,376199.8130000001,385382.2190000005
Trafford,376106.0939999996,385493.00100000016,376139.48199999984,385440.7070000004
Trafford,376106.0939999996,385493.00100000016,376109.6869999999,385599.8120000009
Trafford,376109.6869999999,385599.8120000009,376336.3130000001,385616.0940000005
Trafford,376324.0,385782.90699999966,376336.3130000001,385616.0940000005
Trafford,376324.0,385782.90699999966,376492.3080000002,385777.5
Trafford,376492.3080000002,385777.5,376593.1840000004,385732.41300000064
Trafford,376593.1840000004,385732.41300000064,376630.7989999997,385767.28199999966
Trafford,376630.7989999997,385767.28199999966,376730.2189999996,385662.5940000005
Trafford,376730.2189999996,385662.5940000005,376742.5,385572.8120000009
Trafford,376742.5,385572.8120000009,376862.0,385504.9059999995
Trafford,376862.0,385504.9059999995,376935.40299999993,385538.807
Trafford,376935.40299999993,385538.807,376957.0,385718.5940000005
Trafford,376957.0,385718.5940000005,377048.1390000004,385682.4869999997
Trafford,380128.1880000001,387615.0940000005,380198.5939999996,387741.5940000005
Trafford,380169.8049999997,387909.3090000004,380198.5939999996,387741.5940000005
Trafford,377256.99899999984,385588.2899999991,377417.0,385676.3120000009
Trafford,377417.0,385676.3120000009,377499.5939999996,385653.5
Trafford,377499.5939999996,385653.5,377574.3130000001,385531.8120000009
Trafford,377574.3130000001,385531.8120000009,377623.1880000001,385533.6889999993
Trafford,377623.1880000001,385533.6889999993,377645.5,385605.6870000009
Trafford,377645.5,385605.6870000009,377743.7209999999,385534.4409999997
Trafford,377743.7209999999,385534.4409999997,377944.40699999966,385452.4059999995
Trafford,377944.40699999966,385452.4059999995,378020.0939999996,385278.9059999995
Trafford,378020.0939999996,385278.9059999995,378120.3130000001,385297.1870000009
Trafford,378120.3130000001,385297.1870000009,378154.1440000003,385261.87099999934
Trafford,378154.1440000003,385261.87099999934,378167.5949999997,385203.4059999995
Trafford,378081.8130000001,385089.1870000009,378167.5949999997,385203.4059999995
Trafford,378081.8130000001,385089.1870000009,378089.8130000001,385021.5
Trafford,378089.8130000001,385021.5,378266.8130000001,384890.7809999995
Trafford,378266.8130000001,384890.7809999995,378366.00100000016,384993.5940000005
Trafford,378366.00100000016,384993.5940000005,378508.40699999966,384992.28199999966
Trafford,378508.40699999966,384992.28199999966,378571.6880000001,384645.6870000009
Trafford,378571.6880000001,384645.6870000009,378632.4060000004,384674.5
Trafford,378620.5939999996,384754.3120000009,378632.4060000004,384674.5
Trafford,378620.5939999996,384754.3120000009,378665.37650000025,384788.4024999999
Trafford,378665.37650000025,384788.4024999999,378715.9060000004,384779.0
Trafford,378715.9060000004,384779.0,378809.4060000004,384681.5
Trafford,378809.4060000004,384681.5,378942.3130000001,384739.8129999992
Trafford,378942.3130000001,384739.8129999992,379119.6880000001,384730.5940000005
Trafford,379119.6880000001,384730.5940000005,379178.8310000002,384693.8399999999
Trafford,379178.8310000002,384693.8399999999,379207.0,384638.5969999992
Trafford,379198.88999999966,384550.0209999997,379207.0,384638.5969999992
Trafford,379198.88999999966,384550.0209999997,379704.9060000004,384646.0940000005
Trafford,379704.9060000004,384646.0940000005,379998.0750000002,384769.8059999999
Trafford,379998.0750000002,384769.8059999999,380195.6940000001,384890.693
Trafford,380195.6940000001,384890.693,380321.9060000004,385051.9059999995
Trafford,380321.9060000004,385051.9059999995,380569.0920000002,385812.7379999999
Trafford,380569.0920000002,385812.7379999999,380621.36000000034,385968.66899999976
Trafford,380621.36000000034,385968.66899999976,380783.30399999954,386244.3990000002
Trafford,380783.30399999954,386244.3990000002,381049.1880000001,386589.8120000009
Trafford,381049.1880000001,386589.8120000009,381094.3540000003,386632.6879999992
Trafford,380989.3154999996,386646.8184999991,381094.3540000003,386632.6879999992
Trafford,380896.5235000001,386711.523,380989.3154999996,386646.8184999991
Trafford,380791.148,386869.7709999997,380896.5235000001,386711.523
Trafford,380726.6749999998,386967.1710000001,380791.148,386869.7709999997
Trafford,380621.8080000002,387148.1909999997,380726.6749999998,386967.1710000001
Trafford,380519.40500000026,387246.0940000005,380621.8080000002,387148.1909999997
Trafford,380373.5,387304.8120000009,380519.40500000026,387246.0940000005
Trafford,380146.6880000001,387541.5940000005,380373.5,387304.8120000009
Trafford,380128.1880000001,387615.0940000005,380146.6880000001,387541.5940000005
Wigan,355346.1869999999,412239.4059999995,355406.1869999999,412267.6870000009
Wigan,355261.0,412257.8120000009,355346.1869999999,412239.4059999995
Wigan,355232.3109999997,412225.4059999995,355261.0,412257.8120000009
Wigan,355166.3119999999,412225.5,355232.3109999997,412225.4059999995
Wigan,355090.69099999964,412155.5969999992,355166.3119999999,412225.5
Wigan,354916.3119999999,412149.2190000005,355090.69099999964,412155.5969999992
Wigan,354885.1919999998,412122.00100000016,354916.3119999999,412149.2190000005
Wigan,354831.0959999999,412144.49899999984,354885.1919999998,412122.00100000016
Wigan,354717.3109999997,412073.3120000009,354831.0959999999,412144.49899999984
Wigan,354661.193,412071.5,354717.3109999997,412073.3120000009
Wigan,354633.9040000001,412113.1870000009,354661.193,412071.5
Wigan,354585.62200000044,412120.693,354633.9040000001,412113.1870000009
Wigan,354567.21800000034,412174.99899999984,354585.62200000044,412120.693
Wigan,354484.8119999999,412190.4039999992,354567.21800000034,412174.99899999984
Wigan,354444.50100000016,412136.2809999995,354484.8119999999,412190.4039999992
Wigan,354259.2110000001,411284.4957999997,354444.50100000016,412136.2809999995
Wigan,354183.6859999997,410804.6870000009,354259.2110000001,411284.4957999997
Wigan,354178.99899999984,410623.71800000034,354183.6859999997,410804.6870000009
Wigan,354178.99899999984,410623.71800000034,354207.0882000001,410564.1539999992
Wigan,356334.824,412066.21639999934,356465.40699999966,412098.8059999999
Wigan,356165.9060000004,412078.8120000009,356334.824,412066.21639999934
Wigan,356095.8514999999,412055.00799999945,356165.9060000004,412078.8120000009
Wigan,356026.4040000001,412099.99899999984,356095.8514999999,412055.00799999945
Wigan,355986.716,412083.0020000003,356026.4040000001,412099.99899999984
